tago_stop_id,stop_name,sigungu,dong_tago,dong_stcis,n_matches,stcis_sttn_id,excclc_area_cd,sttn_sgg_cd,tcbo_id_sttn,match_tier
CWB379000389,3.15아트센터,창원시마산회원구,양덕2동,양덕동,2,4820620,MM10148015,48127,03,시군구만일치
CWB379000389,3.15아트센터,창원시마산회원구,양덕2동,양덕동,2,4820610,MM10148015,48127,03,시군구만일치
CWB379001996,3.15아트센터,창원시마산회원구,양덕2동,양덕동,2,4820620,MM10148015,48127,03,시군구만일치
CWB379001996,3.15아트센터,창원시마산회원구,양덕2동,양덕동,2,4820610,MM10148015,48127,03,시군구만일치
CWB379000905,고속버스터미널,창원시마산회원구,양덕2동,양덕동,2,4819090,MM10148015,48127,03,시군구만일치
CWB379000905,고속버스터미널,창원시마산회원구,양덕2동,양덕동,2,4819100,MM10148015,48127,03,시군구만일치
CWB379000900,고속버스터미널,창원시마산회원구,양덕2동,양덕동,2,4819090,MM10148015,48127,03,시군구만일치
CWB379000900,고속버스터미널,창원시마산회원구,양덕2동,양덕동,2,4819100,MM10148015,48127,03,시군구만일치
CWB379000873,문화방송,창원시마산회원구,양덕2동,양덕동,2,4813770,MM10148015,48127,03,시군구만일치
CWB379000873,문화방송,창원시마산회원구,양덕2동,양덕동,2,4813780,MM10148015,48127,03,시군구만일치
CWB379002402,문화방송,창원시마산회원구,양덕2동,양덕동,2,4813770,MM10148015,48127,03,시군구만일치
CWB379002402,문화방송,창원시마산회원구,양덕2동,양덕동,2,4813780,MM10148015,48127,03,시군구만일치
CWB379000906,봉덕초등학교,창원시마산회원구,양덕2동,양덕동,2,4815740,MM10148015,48127,03,시군구만일치
CWB379000906,봉덕초등학교,창원시마산회원구,양덕2동,양덕동,2,4815750,MM10148015,48127,03,시군구만일치
CWB379000907,봉덕초등학교,창원시마산회원구,양덕2동,양덕동,2,4815740,MM10148015,48127,03,시군구만일치
CWB379000907,봉덕초등학교,창원시마산회원구,양덕2동,양덕동,2,4815750,MM10148015,48127,03,시군구만일치
CWB379000899,야구장앞홈플러스,창원시마산회원구,양덕2동,양덕동,1,4806710,MM10148015,48127,03,시군구만일치
CWB379000867,양덕광장교차로,창원시마산회원구,양덕2동,양덕동,2,4801110,MM10148015,48127,03,시군구만일치
CWB379000867,양덕광장교차로,창원시마산회원구,양덕2동,양덕동,2,4801100,MM10148015,48127,03,시군구만일치
CWB379000840,양덕광장교차로,창원시마산회원구,양덕2동,양덕동,2,4801110,MM10148015,48127,03,시군구만일치
CWB379000840,양덕광장교차로,창원시마산회원구,양덕2동,양덕동,2,4801100,MM10148015,48127,03,시군구만일치
CWB379000757,양덕동,창원시마산회원구,양덕2동,양덕동,2,4808300,MM10148015,48127,03,시군구만일치
CWB379000757,양덕동,창원시마산회원구,양덕2동,양덕동,2,4808290,MM10148015,48127,03,시군구만일치
CWB379000918,자유무역지역후문,창원시마산회원구,양덕2동,양덕동,2,4805240,MM10148015,48127,03,시군구만일치
CWB379000918,자유무역지역후문,창원시마산회원구,양덕2동,양덕동,2,4805230,MM10148015,48127,03,시군구만일치
CWB379000912,자유무역지역후문,창원시마산회원구,양덕2동,양덕동,2,4805240,MM10148015,48127,03,시군구만일치
CWB379000912,자유무역지역후문,창원시마산회원구,양덕2동,양덕동,2,4805230,MM10148015,48127,03,시군구만일치
CWB379000854,정우맨션,창원시마산회원구,양덕2동,양덕동,2,4804820,MM10148015,48127,03,시군구만일치
CWB379000854,정우맨션,창원시마산회원구,양덕2동,양덕동,2,4804810,MM10148015,48127,03,시군구만일치
CWB379000855,정우맨션,창원시마산회원구,양덕2동,양덕동,2,4804820,MM10148015,48127,03,시군구만일치
CWB379000855,정우맨션,창원시마산회원구,양덕2동,양덕동,2,4804810,MM10148015,48127,03,시군구만일치
CWB379000817,타워맨션,창원시마산회원구,양덕2동,양덕동,2,4802180,MM10148015,48127,03,시군구만일치
CWB379000817,타워맨션,창원시마산회원구,양덕2동,양덕동,2,4802170,MM10148015,48127,03,시군구만일치
CWB379000884,팔룡산돌탑공원입구,창원시마산회원구,양덕2동,양덕동,2,4817000,MM10148015,48127,03,시군구만일치
CWB379000884,팔룡산돌탑공원입구,창원시마산회원구,양덕2동,양덕동,2,4816990,MM10148015,48127,03,시군구만일치
CWB379000886,팔룡산돌탑공원입구,창원시마산회원구,양덕2동,양덕동,2,4817000,MM10148015,48127,03,시군구만일치
CWB379000886,팔룡산돌탑공원입구,창원시마산회원구,양덕2동,양덕동,2,4816990,MM10148015,48127,03,시군구만일치
CWB379000786,한일타운,창원시마산회원구,양덕2동,양덕동,2,4801060,MM10148015,48127,03,시군구만일치
CWB379000786,한일타운,창원시마산회원구,양덕2동,양덕동,2,4801070,MM10148015,48127,03,시군구만일치
CWB379000589,덕재.롯데캐슬,창원시마산회원구,합성1동,합성동,2,4816190,MM10148015,48127,03,시군구만일치
CWB379000589,덕재.롯데캐슬,창원시마산회원구,합성1동,합성동,2,4816180,MM10148015,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,1702194,27001,48127,08,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826630,MM10148015,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814900,MM10148015,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814880,MM10148015,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826640,MM10148015,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8003510,MM12148000,48127,03,시군구만일치
CWB379000690,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8008510,MM12148000,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,1702194,27001,48127,08,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826630,MM10148015,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814900,MM10148015,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814880,MM10148015,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826640,MM10148015,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8003510,MM12148000,48127,03,시군구만일치
CWB379000671,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8008510,MM12148000,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,1702194,27001,48127,08,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826630,MM10148015,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814900,MM10148015,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4814880,MM10148015,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,4826640,MM10148015,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8003510,MM12148000,48127,03,시군구만일치
CWB379000704,마산시외버스터미널,창원시마산회원구,합성1동,합성동,7,8008510,MM12148000,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,양덕동,8,4800870,MM10148015,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4300706,MM10148000,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4300679,MM10148000,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4800910,MM10148015,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4800880,MM10148015,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4814910,MM10148015,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4827560,MM10148015,48127,03,시군구만일치
CWB379000638,합성동,창원시마산회원구,합성1동,합성동,8,4800900,MM10148015,48127,03,시군구만일치
CWB379000601,덕재.롯데캐슬,창원시마산회원구,합성2동,합성동,2,4816190,MM10148015,48127,03,시군구만일치
CWB379000601,덕재.롯데캐슬,창원시마산회원구,합성2동,합성동,2,4816180,MM10148015,48127,03,시군구만일치
CWB379002910,도원예식장,창원시마산회원구,합성2동,합성동,1,4824580,MM10148015,48127,03,시군구만일치
CWB379000695,마산동부경찰서,창원시마산회원구,합성2동,합성동,2,4815900,MM10148015,48127,03,시군구만일치
CWB379000695,마산동부경찰서,창원시마산회원구,합성2동,합성동,2,4815890,MM10148015,48127,03,시군구만일치
CWB379000698,마산동부경찰서,창원시마산회원구,합성2동,합성동,2,4815900,MM10148015,48127,03,시군구만일치
CWB379000698,마산동부경찰서,창원시마산회원구,합성2동,합성동,2,4815890,MM10148015,48127,03,시군구만일치
CWB379000574,복음요양병원,창원시마산회원구,합성2동,합성동,3,4300704,MM10148000,48127,03,시군구만일치
CWB379000574,복음요양병원,창원시마산회원구,합성2동,합성동,3,4833350,MM10148015,48127,03,시군구만일치
CWB379000574,복음요양병원,창원시마산회원구,합성2동,합성동,3,4813260,MM10148015,48127,03,시군구만일치
CWB379000626,삼성창원병원,창원시마산회원구,합성2동,구암동,4,4814970,MM10148015,48127,03,시군구만일치
CWB379000626,삼성창원병원,창원시마산회원구,합성2동,합성동,4,4814980,MM10148015,48127,03,시군구만일치
CWB379000626,삼성창원병원,창원시마산회원구,합성2동,합성동,4,4830990,MM10148015,48127,03,시군구만일치
CWB379000626,삼성창원병원,창원시마산회원구,합성2동,합성동,4,4831000,MM10148015,48127,03,시군구만일치
CWB379000716,양덕1동,창원시마산회원구,합성2동,양덕동,4,4808590,MM10148015,48127,03,시군구만일치
CWB379000716,양덕1동,창원시마산회원구,합성2동,양덕동,4,4808560,MM10148015,48127,03,시군구만일치
CWB379000716,양덕1동,창원시마산회원구,합성2동,양덕동,4,4808570,MM10148015,48127,03,시군구만일치
CWB379000716,양덕1동,창원시마산회원구,합성2동,합성동,4,4808580,MM10148015,48127,03,시군구만일치
CWB379002395,우리누리청소년문화센터,창원시마산회원구,합성2동,합성동,2,4807060,MM10148015,48127,03,시군구만일치
