route_id,route_no,route_name,route_type,direction,sequence,stop_id,stop_name,bis_number,latitude,longitude,sigungu,district_name,담당자,담당순위
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,113,CWB379000749,한효국화맨션,407208,35.2338786,128.5579704,창원시마산회원구,회성동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,114,CWB379000758,회성동행정복지센터/합포여중,407210,35.2334197,128.5612438,창원시마산회원구,회성동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,115,CWB379000775,보문주유소,408602,35.2320171,128.5658387,창원시마산회원구,석전동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,116,CWB379000788,북성초등학교,408604,35.2312987,128.5680968,창원시마산회원구,석전동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,117,CWB379000818,메트로시티석전,408606,35.2294104,128.5726512,창원시마산회원구,석전동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,118,CWB379000809,경남은행본점,400109,35.2306178,128.5767179,창원시마산회원구,석전동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,119,CWB379001995,마산역.365병원,400111,35.2336369,128.5790683,창원시마산회원구,석전동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,120,CWB379000690,마산시외버스터미널,630021,35.2378611,128.5823601,창원시마산회원구,합성1동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,121,CWB379000642,합성동,400120,35.2413067,128.5850253,창원시마산회원구,합성2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,122,CWB379000601,덕재.롯데캐슬,400122,35.2441913,128.5872821,창원시마산회원구,합성2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,123,CWB379000574,복음요양병원,400124,35.2455382,128.5894545,창원시마산회원구,합성2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,124,CWB379000558,구암동,400126,35.2468031,128.5918093,창원시마산회원구,구암2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,125,CWB379000489,KT동마산지점,400128,35.2500535,128.5978164,창원시마산회원구,구암2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,126,CWB379000477,한국전력,400130,35.2508664,128.5993142,창원시마산회원구,구암2동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,127,CWB379000443,경남테크노파크,118802,35.2532703,128.6078276,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,128,CWB379000464,팔룡동입구,118804,35.2516036,128.6107104,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,129,CWB379000487,동서식품,118806,35.2498699,128.6137411,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,130,CWB379000525,평산사거리/신화더플렉스,118808,35.2477961,128.6176409,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,131,CWB379000594,팔룡119안전센터,118810,35.2440491,128.6239615,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,132,CWB379000615,차룡사거리,118812,35.242835,128.6260183,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,133,CWB379006236,창원스마트업파크,118820,35.2400544,128.6340827,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,134,CWB379006237,운암서원삼거리,118822,35.240874,128.635291,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,135,CWB379006239,터미널삼거리,118824,35.2382731,128.6391878,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,136,CWB379000689,창원공고.파티마병원,107608,35.2367674,128.6445201,창원시의창구,팔룡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,137,CWB379000651,농업기술센터,119105,35.2395139,128.6492866,창원시의창구,명곡동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,138,CWB379000614,농협하나로클럽,119108,35.242558,128.6530763,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,139,CWB379001994,유목교,119110,35.2436844,128.6563632,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,140,CWB379000575,지귀상가,119112,35.2445479,128.6596975,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,141,CWB379000536,봉곡중학교,106902,35.2467064,128.6630152,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,142,CWB379000485,봉림휴먼시아,106904,35.2491863,128.6661479,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,143,CWB379000521,봉곡상가,106906,35.2471874,128.6702932,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,144,CWB379000562,대동그린코아,119116,35.2454747,128.6711111,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,145,CWB379000570,장애인복지회관입구,119118,35.2447727,128.6732432,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,146,CWB379000583,사림동,119120,35.2439176,128.6758781,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,147,CWB379000611,창원의집입구,119122,35.2422153,128.6811025,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,148,CWB379000620,창원대삼거리,107511,35.2417786,128.6851291,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,149,CWB379000621,우영프라자,120502,35.2414813,128.6878827,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,150,CWB379000612,국립창원대입구,120504,35.2421311,128.6902232,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,151,CWB379000656,도립미술관,113307,35.2383367,128.6892302,창원시의창구,봉림동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,152,CWB379000705,경남도청/국가데이터처,119128,35.2353687,128.6917497,창원시성산구,용지동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,153,CWB379000761,토월체육공원,119130,35.231431,128.6947599,창원시성산구,용지동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,154,CWB379000811,창원시립테니스장입구,119132,35.2285424,128.6962522,창원시성산구,용지동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,155,CWB379000841,검찰청,219102,35.2260625,128.6979892,창원시성산구,사파동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,156,CWB379000872,창원축구센터.법원,219104,35.2232994,128.6999664,창원시성산구,사파동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,157,CWB379000893,사파동,219106,35.2212467,128.7008441,창원시성산구,사파동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,158,CWB379000946,사파동성아파트,219108,35.2182261,128.7019847,창원시성산구,사파동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,159,CWB379001015,남양동성APT.노인종합복지관,219110,35.2146566,128.704464,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,160,CWB379001037,남양성원2차아파트,219112,35.2128814,128.7049846,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,161,CWB379001056,남양개나리3차아파트,219114,35.211166,128.7054671,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,162,CWB379001102,남양동주택,219116,35.2083556,128.706239,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,163,CWB379001148,안남중학교,219118,35.2055996,128.7067114,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,164,CWB379001183,대방동성아파트,219120,35.2038607,128.7058173,창원시성산구,가음정동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,165,CWB379001260,성산구청,209307,35.1985354,128.7013222,창원시성산구,성주동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,166,CWB379001286,성주고가도로입구,209305,35.1958734,128.6990532,창원시성산구,성주동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,167,CWB379001316,선돌,209303,35.1931934,128.6967729,창원시성산구,성주동,D,1
74,CWB379001100,성주사역 환승센터 ↔ 마산대학교종점,간선버스,하행,168,CWB379005460,성주사역 환승센터,201240,35.1884413,128.6927824,창원시성산구,성주동,D,1
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,1,CWB379001419,"경남대,서중학교",300636,35.1791669,128.5584661,창원시마산합포구,월영동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,2,CWB379001394,문화동,300106,35.1842462,128.5602673,창원시마산합포구,문화동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,3,CWB379001371,제일여고입구,300110,35.1876024,128.5620272,창원시마산합포구,문화동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,4,CWB379001344,반월민원센터,300109,35.1904196,128.5630911,창원시마산합포구,반월중앙동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,5,CWB379001331,중부경찰서,300114,35.192561,128.5650385,창원시마산합포구,반월중앙동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,6,CWB379001312,경동메르빌APT,300116,35.1947319,128.5667974,창원시마산합포구,반월중앙동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,7,CWB379001280,마산합포구청.의료원,300118,35.1983948,128.5673296,창원시마산합포구,반월중앙동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,8,CWB379001245,경남데파트,300124,35.2014125,128.5675512,창원시마산합포구,오동동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,9,CWB379001228,KT마산점,300126,35.2028382,128.5703212,창원시마산합포구,오동동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,10,CWB379001215,어시장,321909,35.2037645,128.576147,창원시마산합포구,오동동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,11,CWB379001161,오동동,321914,35.2064862,128.580014,창원시마산합포구,오동동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,12,CWB379001114,자유무역지역정문,321916,35.2093966,128.5830333,창원시마산합포구,합포동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,13,CWB379001065,합포동,321918,35.2125307,128.5859205,창원시마산합포구,합포동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,14,CWB379001038,산호동,321920,35.214486,128.5866928,창원시마산합포구,산호동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,15,CWB379000955,신세계백화점,321922,35.2195955,128.5871657,창원시마산합포구,산호동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,16,CWB379000905,고속버스터미널,421902,35.2222658,128.587365,창원시마산회원구,양덕2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,17,CWB379000867,양덕광장교차로,421904,35.2251006,128.5874688,창원시마산회원구,양덕2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,18,CWB379000828,타워맨션,411205,35.2287485,128.5861293,창원시마산회원구,양덕1동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,19,CWB379000785,한일타운,411203,35.2314152,128.5838593,창원시마산회원구,양덕1동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,20,CWB379000748,양덕동,411201,35.2335861,128.581325,창원시마산회원구,양덕1동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,21,CWB379000731,마산역,400114,35.2351754,128.5802572,창원시마산회원구,석전동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,22,CWB379000690,마산시외버스터미널,630021,35.2378611,128.5823601,창원시마산회원구,합성1동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,23,CWB379000642,합성동,400120,35.2413067,128.5850253,창원시마산회원구,합성2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,24,CWB379000601,덕재.롯데캐슬,400122,35.2441913,128.5872821,창원시마산회원구,합성2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,25,CWB379000574,복음요양병원,400124,35.2455382,128.5894545,창원시마산회원구,합성2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,26,CWB379000558,구암동,400126,35.2468031,128.5918093,창원시마산회원구,구암2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,27,CWB379000489,KT동마산지점,400128,35.2500535,128.5978164,창원시마산회원구,구암2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,28,CWB379000477,한국전력,400130,35.2508664,128.5993142,창원시마산회원구,구암2동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,29,CWB379000409,창원역,115304,35.2571654,128.6077952,창원시의창구,팔룡동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,30,CWB379000421,창원웨딩의전당,107602,35.2564154,128.6103552,창원시의창구,팔룡동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,31,CWB379000429,팔룡동행정복지센터,120606,35.255383,128.613313,창원시의창구,팔룡동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,32,CWB379000396,창원여중,120608,35.2589124,128.6165122,창원시의창구,의창동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,33,CWB379000346,동정동,119302,35.2633623,128.6183266,창원시의창구,의창동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,34,CWB379000336,흥한웰가아파트,119304,35.2644647,128.6181899,창원시의창구,의창동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,35,CWB379000322,동정동갓골,119306,35.2663047,128.6165887,창원시의창구,의창동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,36,CWB379000314,천주암,119308,35.2715596,128.614358,창원시의창구,의창동,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,37,CWB379000297,굴현고개,119310,35.2773065,128.6160901,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,38,CWB379000284,산수정,119312,35.2816274,128.6137152,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,39,CWB379003072,달천산림욕장,119201,35.2834216,128.6128209,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,40,CWB379000274,지개리입구,119314,35.2859929,128.6103302,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,41,CWB379000260,외감입구,119318,35.2893883,128.606389,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,42,CWB379000254,중재골입구,119320,35.2931516,128.6053578,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,43,CWB379000237,화천리,119322,35.3000271,128.6033567,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,44,CWB379000230,감계입구,119324,35.3031721,128.6010192,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,45,CWB379000213,감나무골,119326,35.3075718,128.6007584,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,46,CWB379000210,대천,119328,35.3096071,128.6022593,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,47,CWB379000205,까치골,119330,35.3121177,128.6056242,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,48,CWB379005949,동전산단,119206,35.3156805,128.6051378,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,49,CWB379003141,동전,119204,35.3177037,128.6037841,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,50,CWB379000179,명호마을,119334,35.3207854,128.6022759,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,51,CWB379002912,행복한병원,119336,35.323593,128.6026596,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,52,CWB379000171,신동이주단지,119338,35.3273994,128.6019839,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,53,CWB379000164,신동,119340,35.3301257,128.6007987,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,54,CWB379003408,무곡리.갈곡마을,119374,35.3337349,128.5993785,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,55,CWB379000154,영신아파트,119342,35.3364351,128.6002381,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,56,CWB379000144,신촌주유소,119344,35.3397704,128.6011532,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,57,CWB379000129,대호아파트,119346,35.3448638,128.605945,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,58,CWB379000112,북면행정복지센터,119348,35.347814,128.6077811,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,59,CWB379000102,신한아파트,119350,35.349309,128.6072349,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,60,CWB379000100,북면온천마을회관,119352,35.3510654,128.6082853,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,61,CWB379000083,북면농협,119354,35.3533452,128.6091275,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,62,CWB379000081,북면온천,119356,35.3546158,128.6102577,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,63,CWB379003352,거풍힐링빌,119372,35.3561361,128.6132265,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,64,CWB379003291,행복가득한집,119368,35.356849,128.6151584,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,65,CWB379000067,신목,630008,35.3588669,128.6180841,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,66,CWB379000048,신기,119360,35.3640577,128.6236141,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,67,CWB379000028,바깥신천,119362,35.3685716,128.6260472,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,68,CWB379000010,안신천,119364,35.3731356,128.6137346,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,69,CWB379006169,하천리,121508,35.3704324,128.6059216,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,70,CWB379000037,대촌(하천초교),121506,35.36784,128.603222,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,71,CWB379000034,앞실마을,112601,35.3679642,128.6002312,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,72,CWB379000015,도래,112603,35.3722417,128.5982019,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,73,CWB379000014,현도,112605,35.3737905,128.5913621,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,74,CWB379000009,내산,112607,35.3754496,128.590784,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,상행,75,CWB379000007,초소,112609,35.378131,128.5948613,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,76,CWB379000008,초소,112608,35.3777822,128.5944913,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,77,CWB379003140,내산,112501,35.3757075,128.5908744,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,78,CWB379000013,현도,112606,35.3737089,128.5912312,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,79,CWB379000016,도래,112604,35.3721847,128.5981019,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,80,CWB379000036,앞실마을,112602,35.3678683,128.6002258,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,81,CWB379000047,중촌,121503,35.36565,128.6013072,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,82,CWB379000050,앞실마을입구,121501,35.3642075,128.5997733,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,83,CWB379000064,봉촌,112003,35.3601998,128.5903038,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,84,CWB379003121,어유골,111901,35.3584497,128.5878745,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,85,CWB379000069,소라,112001,35.3588738,128.5849747,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,86,CWB379003122,어유골,111902,35.3583599,128.5876874,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,87,CWB379000065,봉촌,112004,35.3600405,128.5900744,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,88,CWB379000052,앞실마을입구,121502,35.3641316,128.5998637,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,89,CWB379000046,중촌,121504,35.3656514,128.6014522,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,90,CWB379000035,대촌(하천초교),121505,35.367793,128.6034148,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,91,CWB379006168,하천리,121507,35.370338,128.6060682,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,92,CWB379000012,안신천,119363,35.3730351,128.6137921,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,93,CWB379000025,바깥신천,119361,35.3685096,128.6259299,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,94,CWB379000049,신기,119359,35.3638701,128.6232711,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,95,CWB379000066,신목,119357,35.3589233,128.6179722,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,96,CWB379003290,행복가득한집,119367,35.3569338,128.6151133,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,97,CWB379003351,거풍힐링빌,119371,35.356205,128.6131493,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,98,CWB379000082,북면온천,119355,35.3546309,128.6099733,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,99,CWB379000088,북면농협,119353,35.3530135,128.6088169,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,100,CWB379000101,북면온천마을회관,119351,35.3508321,128.6080414,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,101,CWB379000103,신한아파트,119349,35.349138,128.6072299,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,102,CWB379000113,북면행정복지센터,119347,35.3478064,128.6076596,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,103,CWB379000130,대호아파트,119345,35.3447171,128.6053135,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,104,CWB379000145,신촌주유소,119343,35.3397342,128.6010096,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,105,CWB379000155,영신아파트,119341,35.3364263,128.6000774,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,106,CWB379003407,무곡리.갈곡마을,119373,35.3333909,128.5991755,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,107,CWB379005533,신동,119375,35.3300509,128.6006794,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,108,CWB379000170,신동이주단지,119337,35.3275338,128.6017207,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,109,CWB379002913,행복한병원,119335,35.3232712,128.6026229,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,110,CWB379000178,명호마을,119333,35.3210009,128.6021103,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,111,CWB379000191,동전,119331,35.3178894,128.6033727,창원시의창구,북면,D,2
15,CWB379000210,"경남대,서중학교 ↔ 초소",지선버스,하행,112,CWB379005950,동전산단,119207,35.3156275,128.6048894,창원시의창구,북면,D,2
