위도,경도,정류장ID,정류장명,정류장번호
35.35106671,128.656843,CWB379000098,봉강,104640
35.35095115,128.6567153,CWB379000099,봉강,104637
35.35106543,128.60828528,CWB379000100,북면온천마을회관,119352
35.3508321,128.6080414,CWB379000101,북면온천마을회관,119351
35.34930898,128.6072349,CWB379000102,신한아파트,119350
35.34913799,128.6072299,CWB379000103,신한아파트,119349
35.34941347,128.5708132,CWB379000104,도태,103403
35.3492547,128.5709348,CWB379000105,도태,103404
35.34762294,128.7095608,CWB379000108,송등,118005
35.34629089,128.7096494,CWB379000109,송등,118008
35.34844303,128.5730126,CWB379000110,성심원,103406
35.34839435,128.5733144,CWB379000111,성심원,103405
35.34781398,128.6077811,CWB379000112,북면행정복지센터,119348
35.34780642,128.6076596,CWB379000113,북면행정복지센터,119347
35.34750544,128.6093352,CWB379000114,춘광아파트,110302
35.34755781,128.6088782,CWB379000115,춘광아파트,110301
35.3469807,128.6259833,CWB379000117,북면연동,110308
35.34677477,128.6256784,CWB379000118,북면연동,110307
35.34634885,128.6581239,CWB379000119,봉곡마을,104638
35.34628131,128.65803411,CWB379000120,봉곡마을,104635
35.34527519,128.6902114,CWB379000121,윗대방,106813
35.34518102,128.6901289,CWB379000122,윗대방,106814
35.34538895,128.66394719,CWB379000123,주남요양센터,104634
35.3452992,128.6639206,CWB379000124,주남요양센터,104631
35.3440285,128.6174555,CWB379000125,북면공설운동장,110303
35.34435091,128.6596115,CWB379000126,봉곡,104636
35.34411207,128.6174454,CWB379000127,북면공설운동장,110304
35.34426498,128.6596022,CWB379000128,봉곡,104633
35.3448638,128.605945,CWB379000129,대호아파트,119346
35.34471714,128.6053135,CWB379000130,대호아파트,119345
35.34421461,128.6178728,CWB379000132,마산리,110306
35.34322094,128.6944991,CWB379000133,대방,106816
35.34276844,128.6948312,CWB379000134,대방,106815
35.34284541,128.667571,CWB379000135,양교,104632
35.3438192,128.5821382,CWB379000136,현천,103407
35.34339411,128.5826413,CWB379000137,현천,103408
35.34251013,128.6677639,CWB379000138,양교,104629
35.34129341,128.5915006,CWB379000139,중리,103409
35.34113217,128.5915062,CWB379000140,중리경로당,103410
35.33866319,128.7087949,CWB379000141,대산초등학교,118003
35.33870259,128.7090139,CWB379000142,대산초등학교,118006
35.33977044,128.6011532,CWB379000144,신촌주유소,119344
35.33973421,128.6010096,CWB379000145,신촌주유소,119343
35.33765692,128.6772907,CWB379000146,합산,100202
35.3375815,128.6773869,CWB379000147,합산,100201
35.33629113,128.6976921,CWB379000148,가촌마을,106818
35.33627111,128.6978382,CWB379000149,가촌마을,106817
35.33532932,128.7090879,CWB379000150,가술,118004
35.33541892,128.7017388,CWB379000151,가촌,106819
35.33533196,128.7016911,CWB379000152,가촌,106820
35.33516263,128.7088864,CWB379000153,가술,118001
35.3364351,128.6002381,CWB379000154,영신아파트,119342
35.33642627,128.6000774,CWB379000155,영신아파트,119341
35.33319449,128.6669378,CWB379000156,금동,104627
35.33312544,128.6670842,CWB379000157,금동,104630
35.33273119,128.6787689,CWB379000158,용산입구,100204
35.33278581,128.6788801,CWB379000159,용산입구,100203
35.33084242,128.6710773,CWB379000160,용산,104625
35.33111514,128.6710663,CWB379000161,용산,104628
35.33090322,128.60012157,CWB379000163,신동,119339
35.33012566,128.6007987,CWB379000164,신동,119340
35.32894091,128.5893272,CWB379000165,북면양촌,113603
35.32762224,128.6873494,CWB379000166,백양마을,100205
35.32749478,128.6873298,CWB379000167,백양마을,100206
35.32869158,128.5847338,CWB379000168,신음,113602
35.32881224,128.5849666,CWB379000169,신음,113601
35.32753376,128.6017207,CWB379000170,신동이주단지,119337
35.32739939,128.6019839,CWB379000171,신동이주단지,119338
35.32344425,128.6637451,CWB379000172,금산마을,104626
35.32286643,128.6950357,CWB379000173,신동마을,100207
35.32323176,128.6635343,CWB379000174,금산마을,104623
35.32273381,128.6950207,CWB379000175,신동마을,100208
35.32100086,128.6021103,CWB379000178,명호마을,119333
35.3207854,128.6022759,CWB379000179,명호마을,119334
35.3202954,128.62532126,CWB379000180,월백,106705
35.32017155,128.62531603,CWB379000181,월백,106706
35.3195008,128.6171506,CWB379000182,월촌,106703
35.3193491,128.6171497,CWB379000183,월촌,106704
35.31902081,128.60944544,CWB379000184,월촌교,106701
35.31891888,128.60931696,CWB379000185,월촌교,106702
35.31854852,128.63690042,CWB379000186,남백마을종점,106707
35.31835215,128.63659409,CWB379000187,남백마을종점,106708
35.31864936,128.60399796,CWB379000188,동전(14),119332
35.31744959,128.6616563,CWB379000189,마룡,104621
35.31788937,128.6033727,CWB379000191,동전,119331
35.31744055,128.6617715,CWB379000192,마룡,104624
35.31887438,128.5799316,CWB379000193,무동센텀파라디아아파트,104704
35.31824974,128.5797637,CWB379000194,무동센텀파라디아아파트,104703
35.31636963,128.5849012,CWB379000195,무동입구,104706
35.31618115,128.5862493,CWB379000196,무동입구,104705
35.31556482,128.6943567,CWB379000197,주남,116508
35.31561672,128.6942331,CWB379000198,주남,116507
35.31621992,128.5985878,CWB379000199,동전,104708
35.31628623,128.5985654,CWB379000200,동전,104707
35.31312289,128.6588753,CWB379000201,석산,104619
35.3119017,128.6051317,CWB379000202,까치골,119329
35.31264622,128.6586971,CWB379000203,석산,104622
35.31301374,128.59878227,CWB379000204,1366경남센터,104710
35.31211771,128.6056242,CWB379000205,까치골,119330
35.3129172,128.5985963,CWB379000206,1366경남센터,104709
35.31017632,128.65723636,CWB379000207,고양이주단지,104617
35.3105305,128.65753219,CWB379000208,고양이주단지,104620
35.30964798,128.6020565,CWB379000209,대천,119327
35.30960711,128.6022593,CWB379000210,대천,119328
35.30763212,128.6863315,CWB379000211,판신,116505
35.3076727,128.6867987,CWB379000212,판신,116506
35.30757175,128.6007584,CWB379000213,감나무골,119326
35.30697317,128.6006924,CWB379000214,감나무골,119325
35.30733699,128.5997989,CWB379000216,감계리,119404
35.30754373,128.5997304,CWB379000217,감계리,119403
35.3060693,128.6554104,CWB379000218,고양,104615
35.30595785,128.6555537,CWB379000219,고양,104618
35.30495105,128.6783359,CWB379000220,주남저수지,116503
35.30503523,128.67909419,CWB379000221,주남저수지,116504
35.30386562,128.6750688,CWB379000224,가월마을입구,116501
35.30397776,128.6576441,CWB379000225,화목,104616
35.30377486,128.6578523,CWB379000226,화목,104613
35.30360223,128.6273768,CWB379000227,승산초등학교,101708
35.30349628,128.6272136,CWB379000228,승산초등학교,101709
35.30344898,128.6745616,CWB379000229,가월입구,116502
35.30317206,128.6010192,CWB379000230,감계입구,119324
35.3033396,128.60079062,CWB379000231,감계입구,119323
35.30157816,128.6634195,CWB379000232,곡목,104614
35.30147896,128.6633885,CWB379000233,곡목,104611
35.3005004,128.5934466,CWB379000234,내감,103101
35.3005064,128.5933454,CWB379000235,내감,103102
35.30002713,128.6033567,CWB379000237,화천리,119322
35.29978349,128.6033253,CWB379000238,화천리,119321
35.29772298,128.6724266,CWB379000240,다호,104609
35.29792337,128.6724829,CWB379000241,다호,104612
35.29826013,128.5935794,CWB379000242,중방마을,112404
35.29692506,128.6284519,CWB379000243,고암마을,101706
35.29716073,128.6284036,CWB379000244,고암마을,101707
35.2944215,128.69425855,CWB379000245,무점종점,106001
35.29443536,128.69455563,CWB379000246,무점종점,106002
35.29348343,128.67556063,CWB379000247,모암,104607
35.29449355,128.6751056,CWB379000248,모암,104610
35.295278,128.5956566,CWB379000249,북면새터,112403
35.29322455,128.6239049,CWB379000250,한수,101704
35.29336257,128.6238618,CWB379000251,한수,101705
35.29278727,128.67588429,CWB379000252,칠성아파트,104608
35.29318915,128.60524316,CWB379000253,중재골입구,119319
35.29315158,128.60535783,CWB379000254,중재골입구,119320
35.29144504,128.67584287,CWB379000255,칠성아파트,104605
35.29118907,128.6003493,CWB379000256,외감,112402
35.29109228,128.6002792,CWB379000257,외감,112401
35.2892912,128.69972983,CWB379000258,우성아파트,105702
35.2892231,128.69944537,CWB379000259,우성아파트,105701
35.28938832,128.606389,CWB379000260,외감입구,119318
35.28916846,128.6064916,CWB379000262,외감입구,119317
35.2893155,128.60648017,CWB379000263,외감입구,119316
35.28870253,128.6188743,CWB379000264,대한마을,101703
35.28871659,128.6190316,CWB379000265,대한마을,101702
35.28575328,128.7008521,CWB379000268,무성마을입구,630011
35.28591532,128.6802762,CWB379000269,신방,104606
35.28569098,128.68037624,CWB379000270,신방,104603
35.28516448,128.70047337,CWB379000271,무성마을입구,630012
35.28648444,128.6140952,CWB379000272,지개리,101701
35.28599286,128.61033015,CWB379000274,지개리입구,119314
35.28586498,128.61028915,CWB379000276,지개리입구,119315
35.28362932,128.68233121,CWB379000277,용잠.동읍행정복지센터,104601
35.28374366,128.68237204,CWB379000279,용잠.동읍행정복지센터,104604
35.28379312,128.6122859,CWB379000280,달천산림욕장,119313
35.28032385,128.6959212,CWB379000282,자여입구,115329
35.28029585,128.6957386,CWB379000283,자여입구,115330
35.28162744,128.6137152,CWB379000284,산수정,119312
35.28142313,128.6136455,CWB379000285,산수정,119311
35.27905907,128.6888754,CWB379000287,동읍지구대,115327
35.27895988,128.689696,CWB379000288,동읍지구대,115328
35.27745088,128.7054409,CWB379000290,성진1차아파트,103301
35.27725622,128.6850125,CWB379000291,용잠삼거리,115326
35.2778391,128.66080833,CWB379000292,남산마을,630013
35.27725706,128.7006784,CWB379000294,자여민원센터,115801
35.27722131,128.6842029,CWB379000295,용잠삼거리,115325
35.27730647,128.6160901,CWB379000297,굴현고개,119310
35.27645815,128.656854,CWB379000299,용전마을,630014
35.27675083,128.6161063,CWB379000300,굴현고개,119309
35.27526122,128.7031314,CWB379000302,용정,115804
35.27456283,128.6751424,CWB379000304,동읍덕산마을,115324
35.27438237,128.6742214,CWB379000305,동읍덕산마을,115323
35.27368799,128.7057591,CWB379000306,성진5차아파트,115805
35.2706693,128.7110476,CWB379000310,외단계,115808
35.27095636,128.66160738,CWB379000313,용전.남산마을입구,115321
35.27155964,128.614358,CWB379000314,천주암,119308
35.27059519,128.66165769,CWB379000315,용전.남산마을입구,115322
35.27144038,128.6142108,CWB379000316,천주암,119307
35.26949846,128.6472602,CWB379000317,용암,115319
35.26946843,128.6466746,CWB379000318,용암,115320
35.26783989,128.6406137,CWB379000319,용강검문소,115318
35.26789767,128.639714,CWB379000320,용강검문소,115317
35.26630467,128.6165887,CWB379000322,동정동갓골,119306
35.26618459,128.61636634,CWB379000323,동정동갓골,119305
35.26600428,128.53294546,CWB379000324,평성종점,409714
35.26591089,128.53284755,CWB379000325,평성종점,409715
35.26652663,128.5275165,CWB379000326,신우타워,422820
35.26647811,128.5279332,CWB379000327,신우타워,422819
35.26507244,128.6273052,CWB379000328,소답초등학교,115005
35.26507544,128.6242532,CWB379000329,향교입구,115003
35.26508044,128.6202862,CWB379000330,창원초등학교,115001
35.26489911,128.6256617,CWB379000331,소답상가,115004
35.26492444,128.6220922,CWB379000333,북동공설시장,115002
35.26446465,128.6181899,CWB379000336,흥한웰가아파트,119304
35.26426344,128.6283102,CWB379000337,동일그린맨션,115006
35.26516812,128.5509949,CWB379000338,안성종점,410903
35.26518783,128.55121504,CWB379000339,안성종점,410904
35.26430902,128.617951,CWB379000342,흥한웰가아파트,119303
35.26349677,128.6178319,CWB379000344,동정동/써니마트,119301
35.26326233,128.62863151,CWB379000345,소답입구,115007
35.26336233,128.61832661,CWB379000346,동정동,119302
35.26518696,128.5187824,CWB379000347,호계,422704
35.26497504,128.5190182,CWB379000348,호계,422703
35.26289155,128.61612786,CWB379000349,오성아파트,109102
35.26252944,128.6154932,CWB379000350,오성아파트,109101
35.26214385,128.6286003,CWB379000351,소답온천,115008
35.26317144,128.5350752,CWB379000352,안곡마을,409712
35.26291181,128.5214149,CWB379000353,국제아파트,422702
35.26203265,128.6151521,CWB379000354,태광주유소,115305
35.26282554,128.5212068,CWB379000355,국제아파트,422701
35.26309575,128.5349942,CWB379000356,안곡마을,409713
35.2618589,128.6329544,CWB379000357,도계동만남의광장,115315
35.26179249,128.6200302,CWB379000358,윤병원,115307
35.26166344,128.6228942,CWB379000361,의창동환승센터,115309
35.26151572,128.6322538,CWB379000362,도계동만남의광장,115316
35.26154856,128.6292549,CWB379000364,금호온천,115313
35.26160771,128.6169419,CWB379000365,의창사거리,115308
35.26146649,128.6257342,CWB379000366,소답동,115311
35.26139312,128.6209841,CWB379000367,윤병원,115310
35.2612419,128.6244038,CWB379000369,의창동환승센터,115312
35.2611449,128.6285109,CWB379000370,소답동,115314
35.26082375,128.6362921,CWB379000372,도계동,104503
35.2627352,128.49622151,CWB379000373,용담종점,421701
35.26243127,128.49747682,CWB379000374,용담종점,421703
35.26028079,128.6346775,CWB379000375,한마음아파트,104502
35.26062297,128.6104637,CWB379000376,서상삼거리,115303
35.2619199,128.5069223,CWB379000377,제일고등학교,421705
35.26160441,128.50346937,CWB379000378,마산대학교종점,630015
35.26219639,128.50369733,CWB379000379,마산대학교종점,630016
35.26200106,128.5066251,CWB379000380,제일고등학교,421704
35.25984322,128.6335314,CWB379000381,한마음아파트,104501
35.26009881,128.610353,CWB379000382,서상삼거리,115306
35.26055991,128.5456446,CWB379000385,안성새터마을,410901
35.26046254,128.5457148,CWB379000386,안성새터마을,410902
35.25946231,128.6166879,CWB379000387,창원여중,120607
35.22671986,128.57709225,CWB379000389,3.15아트센터,408608
35.26059844,128.5231042,CWB379000390,호계농협,422815
35.25865773,128.63809575,CWB379000391,도계초등학교,104505
35.25905985,128.63801594,CWB379000393,도계초등학교,104504
35.34679099,128.7236716,CWB379000394,북부,103715
35.25891244,128.6165122,CWB379000396,창원여중,120608
35.25931701,128.5380794,CWB379000400,평성마을,409711
35.25923087,128.5383633,CWB379000401,평성마을,409710
35.25822344,128.6020942,CWB379000403,소계종점입구,102503
35.19479542,128.50144941,CWB379006186,절골입구,401319
35.19489282,128.50140729,CWB379006187,절골입구,401318
35.15693457,128.43140523,CWB379006188,영동,321633
35.15682896,128.43138143,CWB379006189,영동,321634
35.15828534,128.3994935,CWB379006190,상평중마을,321413
35.15842859,128.39938072,CWB379006191,상평중마을,321414
35.19129,128.695136,CWB379006192,안민교삼거리,209308
35.19354832,128.69379413,CWB379006193,태화교,209309
35.19634689,128.69248535,CWB379006194,두리교,209310
35.20301506,128.68996659,CWB379006195,정동로,209312
35.14403362,128.67265301,CWB379006196,속천항,509610
35.14425001,128.6732993,CWB379006197,속천항,509609
35.12118063,128.79454539,CWB379006198,컬리물류센터,513812
35.12126572,128.80095846,CWB379006199,쿠팡물류센터,513814
35.12136138,128.79451097,CWB379006200,컬리물류센터,513813
35.20481715,128.51808264,CWB379006202,감천마을회관,400808
35.34974557,128.71935974,CWB379006204,대산파크골프장,630000
35.24527055,128.58992307,CWB379006205,복음요양병원,400142
35.16525706,128.66156122,CWB379006206,양지마을,511408
35.11552276,128.48723701,CWB379006207,진동,308141
35.08726781,128.58126636,CWB379006209,반동방파제,321936
35.08710902,128.58134827,CWB379006210,반동방파제,321937
35.11315256,128.5678507,CWB379006211,제비골,309213
35.11306323,128.56778866,CWB379006212,제비골,309214
35.20261548,128.67038121,CWB379006213,상복사거리,201243
35.19922886,128.66778659,CWB379006214,상복교차로,201244
35.19910882,128.66799549,CWB379006215,상복교차로,201245
35.19849842,128.66421709,CWB379006216,산업기계제조지원센터,201246
35.19834099,128.66403272,CWB379006217,산업기계제조지원센터,201247
35.22419946,128.66942321,CWB379006218,대상힐스테이트,201248
35.23083014,128.66615687,CWB379006219,창원과학체험관,201249
35.18543871,128.70749039,CWB379006220,천선일반산업단지,209313
35.18030089,128.71472638,CWB379006221,성주사입구,209314
35.14568686,128.55409793,CWB379006222,현동근린공원,322616
35.14551144,128.55407265,CWB379006223,현동근린공원,322617
35.14619156,128.55110929,CWB379006224,우산천2교,322618
35.14611247,128.55112699,CWB379006225,우산천2교,322619
35.14639934,128.54878157,CWB379006226,현동휴튼A,322620
35.1463023,128.54879345,CWB379006227,현동휴튼A,322621
35.09326587,128.79086049,CWB379006228,안골회차장,630425
35.09321441,128.7909882,CWB379006229,안골회차장,630426
35.27631392,128.70580242,CWB379006231,동부산1차아파트,103304
35.27380175,128.70436782,CWB379006232,내단계마을,103305
35.09449756,128.73041448,CWB379006233,삼포마을,505519
35.13094804,128.55066926,CWB379006234,유산교차로,314799
35.13099315,128.5504891,CWB379006235,유산교차로,314800
35.24005444,128.63408271,CWB379006236,창원스마트업파크,118820
35.240874,128.63529104,CWB379006237,운암서원삼거리,118822
35.24094042,128.63537751,CWB379006238,운암서원삼거리,118823
35.23827306,128.63918783,CWB379006239,터미널삼거리,118824
35.23836046,128.63922255,CWB379006240,터미널삼거리,118825
35.14572723,128.7072731,CWB379001588,덕산해군아파트,518135
35.14630604,128.6597162,CWB379001589,남원로터리,520301
35.14601743,128.6602542,CWB379001592,남원로터리,520302
35.14483919,128.707034,CWB379001593,덕산해군아파트,518134
35.14745947,128.4790644,CWB379001594,부평마을,317712
35.14720699,128.479013,CWB379001595,부평마을,317711
35.14490443,128.6609472,CWB379001596,인의동터미널,630064
35.14420827,128.7010386,CWB379001597,덕산동,519832
35.14417143,128.7012012,CWB379001598,덕산동,519833
35.14465643,128.6606162,CWB379001599,인의동터미널,630065
35.14557214,128.5835752,CWB379001600,대덕농원,300609
35.14550401,128.5837259,CWB379001601,대덕농원,300610
35.14585956,128.5111238,CWB379001602,태봉병원,306604
35.14655866,128.5108784,CWB379001603,태봉마을,306603
35.14276243,128.7074702,CWB379001604,자은포스코,518137
35.14570978,128.45068778,CWB379001605,금산마을입구,321612
35.1456293,128.45063424,CWB379001606,금산마을입구,321611
35.14644582,128.3701934,CWB379001607,의산보건진료소,315209
35.14654418,128.3703447,CWB379001608,의산보건진료소,315210
35.14340782,128.580972,CWB379001609,매립지입구,300607
35.14335524,128.5810818,CWB379001610,매립지입구,300608
35.14051058,128.7075129,CWB379001612,자은본동,518139
35.14021743,128.7012582,CWB379001613,우성아파트,519834
35.14270631,128.5073517,CWB379001614,오산마을,306601
35.14299729,128.4827767,CWB379001615,망곡마을,317709
35.14258697,128.4834386,CWB379001616,망곡마을,317710
35.14162511,128.5076239,CWB379001617,입곡마을입구,306602
35.14128468,128.5783748,CWB379001618,덕동어린이집,300606
35.141258,128.5780181,CWB379001619,덕동어린이집,300605
35.13951342,128.7073377,CWB379001620,우성아파트.아이존빌입구,518138
35.13910543,128.7016712,CWB379001621,우성아파트,519835
35.1403061,128.5758729,CWB379001622,덕동마을,300603
35.14019675,128.5759228,CWB379001623,덕동,300604
35.14127983,128.56040249,CWB379001624,묘촌입구,322602
35.14060666,128.56053776,CWB379001625,묘촌입구,322601
35.13738135,128.7078281,CWB379001626,풍호동행정복지센터,518140
35.14020551,128.4796035,CWB379001627,신촌공단,317803
35.1400939,128.4797129,CWB379001628,신촌공단,317804
35.14163285,128.3723671,CWB379001629,거락마을,315207
35.14160386,128.3725061,CWB379001630,거락마을,315208
35.13661328,128.7022408,CWB379001631,풍호동평화마을,519837
35.13628691,128.7083512,CWB379001632,녹수아파트,518141
35.13638357,128.7020861,CWB379001633,풍호동평화마을,519836
35.13881824,128.458414,CWB379001634,이목마을,321609
35.13935775,128.4579281,CWB379001635,이목마을,321610
35.13503892,128.7064141,CWB379001639,마린푸르지오1단지.신광아파트,519203
35.13485774,128.7064338,CWB379001641,마린푸르지오1단지.신광아파트,519204
35.13739676,128.4845078,CWB379001642,연동마을,317707
35.13750933,128.4847541,CWB379001643,연동마을,317708
35.13820038,128.38243148,CWB379001644,금암(중촌)마을,302701
35.13812629,128.38240829,CWB379001645,금암(중촌)마을,302702
35.13715781,128.4601173,CWB379001646,부산마을입구,321608
35.13699631,128.4601571,CWB379001647,부산마을입구,321607
35.13706037,128.39108522,CWB379001648,상촌,302703
35.1346401,128.5670505,CWB379001651,하수도사업소,300601
35.13687726,128.3743426,CWB379001653,금암마을,315206
35.13678076,128.3742915,CWB379001654,금암마을,315205
35.13434907,128.5673571,CWB379001655,하수도사업소,300602
35.13585921,128.4625181,CWB379001657,이목,321605
35.13560053,128.46299917,CWB379001658,이목,321606
35.13150475,128.70366474,CWB379001659,장천동.이순신리더쉽국제센터,519839
35.13464807,128.4849421,CWB379001660,연동마을입구,317706
35.13049012,128.70371765,CWB379001661,장천동.이순신리더쉽국제센터,519838
35.13436415,128.47669361,CWB379001662,신촌회차장,317801
35.13495456,128.4775102,CWB379001663,신촌회차장,317802
35.13375965,128.4850727,CWB379001664,연동마을입구,317705
35.13270643,128.5661952,CWB379001665,유산삼거리,314805
35.13264282,128.56640043,CWB379001667,유산삼거리,314806
35.13180767,128.563583,CWB379001668,유천마을,314803
35.13166242,128.563937,CWB379001669,유천마을,314804
35.1328379,128.376152,CWB379001670,대정,315204
35.13267389,128.3760455,CWB379001671,대정,315203
35.13011443,128.5572882,CWB379001672,유산마을,314801
35.13006379,128.55759946,CWB379001673,유산마을,314802
35.13063451,128.3768551,CWB379001674,대정입구,315202
35.13056699,128.3767488,CWB379001675,대정입구,315201
35.13026844,128.4461776,CWB379001677,인곡마을종점,315101
35.13027021,128.3757348,CWB379001679,대정입구,320701
35.12875331,128.5001124,CWB379001680,한백자동차학원,308126
35.13026818,128.3750577,CWB379001682,대정입구,320702
35.1286784,128.4666163,CWB379001684,대평마을,321603
35.1286809,128.4667207,CWB379001685,대평마을,321604
35.1257633,128.4866097,CWB379001686,덕기마을,317704
35.12601202,128.4863281,CWB379001687,덕기마을,317703
35.1254442,128.5770311,CWB379001688,골매마을입구,630066
35.12538367,128.5772458,CWB379001689,골매마을입구,630067
35.12739925,128.3822365,CWB379001690,개양마을,320704
35.12714415,128.3826634,CWB379001691,개양마을,320703
35.12620894,128.43856828,CWB379001693,정곡종점,317902
35.12357286,128.4876384,CWB379001695,진동면허시험장,317702
35.12370013,128.4873184,CWB379001697,진동면허시험장,317701
35.12483972,128.4472663,CWB379001698,동삼마을,315103
35.12430076,128.3858251,CWB379001699,양촌리,320705
35.12405534,128.385887,CWB379001701,양촌리,320706
35.12140958,128.5797677,CWB379001702,수정,301822
35.12121792,128.5797048,CWB379001703,수정,301819
35.12129739,128.53620169,CWB379001704,마전입구,322116
35.12120388,128.5365957,CWB379001705,마전입구,322115
35.12297045,128.3743694,CWB379001708,일암,316002
35.12318594,128.3744745,CWB379001709,일암,316001
35.11956662,128.5803154,CWB379001710,구산면행정복지센터,301820
35.11960155,128.5801857,CWB379001711,구산면행정복지센터,301817
35.12026918,128.4946137,CWB379001712,야촌,308124
35.12113884,128.3779901,CWB379001716,일암종점,316003
35.12108891,128.3782098,CWB379001717,일암종점,316011
35.11937637,128.4935771,CWB379001718,야촌,308123
35.11838219,128.5403527,CWB379001720,군령삼거리,322118
35.11836148,128.5407961,CWB379001722,군령삼거리,322117
35.11924271,128.4515106,CWB379001723,예곡마을,315106
35.11917668,128.4514583,CWB379001724,예곡마을,315105
35.11798143,128.5453282,CWB379001725,군령,309201
35.11780732,128.5453375,CWB379001726,군령,309202
35.11798709,128.4719009,CWB379001730,덕곡입구,321602
35.1179491,128.4718149,CWB379001731,덕곡입구,321601
35.11650861,128.57938804,CWB379001732,수정종점,309208
35.11655085,128.5803466,CWB379001733,수정삼거리,301818
35.11691823,128.5321721,CWB379001734,도만,322114
35.11691701,128.53230785,CWB379001735,도만,322113
35.11869741,128.3910998,CWB379001736,동산마을,320707
35.11628907,128.5803515,CWB379001737,수정삼거리,301815
35.11838791,128.3911934,CWB379001738,동산마을,320708
35.1166836,128.4889768,CWB379001739,삼진고등학교,308121
35.11554241,128.5781003,CWB379001740,수정시내버스환승센터,309207
35.11656188,128.4556739,CWB379001742,예곡,315108
35.11693885,128.4548728,CWB379001743,예곡,315107
35.11484872,128.5849748,CWB379001745,장문안마을,301814
35.11472985,128.5849301,CWB379001746,장문안마을,301811
35.11598359,128.4642952,CWB379001749,서촌,630068
35.11585817,128.4643579,CWB379001750,서촌,630069
35.11779733,128.49136149,CWB379001751,진동초등학교,308125
35.11541764,128.473522,CWB379001752,동촌,308115
35.11432001,128.5632214,CWB379001753,석곡마을,309203
35.1142579,128.5633505,CWB379001754,석곡마을,309204
35.11521496,128.4738996,CWB379001756,동촌,308118
35.11567792,128.4875238,CWB379001758,진동,308122
35.11487073,128.4690057,CWB379001759,진북면행정복지센터,308113
35.11477101,128.4692769,CWB379001761,진북면행정복지센터,308116
35.11456949,128.4789616,CWB379001762,창의탑,308120
35.11448331,128.4787075,CWB379001764,창의탑,308117
35.11452408,128.4597709,CWB379001766,예곡,315110
35.11485593,128.4588621,CWB379001767,예곡,315109
35.11267265,128.5714495,CWB379001768,수정관광농원,309205
35.11406767,128.4619778,CWB379001769,지산마을,630070
35.11395486,128.4617675,CWB379001770,지산마을,630071
35.11256183,128.57153558,CWB379001771,수정관광농원,309206
35.11211203,128.5885855,CWB379001772,장문안마을뒤,301812
35.11227336,128.58830545,CWB379001774,장문안마을뒤,301809
35.1130056,128.4631827,CWB379001775,해병전첩비,308111
35.11295957,128.4635369,CWB379001776,해병전첩비,308114
35.11120603,128.5226431,CWB379001778,다구배나무골,322112
35.11109781,128.5226751,CWB379001779,다구배나무골,322111
35.11117443,128.4893342,CWB379001780,혜창아파트,322102
35.11111594,128.4892249,CWB379001781,혜창아파트,322101
35.11083539,128.4787287,CWB379001782,신기마을입구,306311
35.11054067,128.47879,CWB379001783,신기마을입구,306312
35.11102172,128.4601151,CWB379001784,율티마을,308112
35.11062558,128.4587781,CWB379001785,옥곡마을,308107
35.10965012,128.5184601,CWB379001786,다구본동,322110
35.10958436,128.5185866,CWB379001787,다구본동,322109
35.10814636,128.54819994,CWB379001788,명주,322121
35.10840438,128.54810885,CWB379001789,명주,322120
35.10930361,128.4150057,CWB379001790,진전초등학교,320711
35.10961144,128.4176696,CWB379001791,봉곡마을,320713
35.10956628,128.4154358,CWB379001792,진전초등학교,320712
35.10948812,128.4176679,CWB379001793,봉곡마을,320714
35.10947326,128.4145013,CWB379001795,곡안리,320709
35.10944143,128.414869,CWB379001796,진전초교,320710
35.10894804,128.4537527,CWB379001797,옹기골,308110
35.10792202,128.4477264,CWB379001798,신기,308105
35.10780081,128.426484,CWB379001799,도산마을,320716
35.1076017,128.4271774,CWB379001800,도산마을,320715
35.106937,128.478477,CWB379001801,죽전,306309
35.10714596,128.4785654,CWB379001802,죽전,306310
35.10718092,128.4487708,CWB379001803,암하,308106
35.10706643,128.4507522,CWB379001804,암하,308108
35.10605174,128.5119297,CWB379001806,아래주도,322108
35.1059641,128.5119741,CWB379001807,아래주도,322107
35.10644133,128.4405718,CWB379001808,진목마을,308104
35.10653624,128.4403592,CWB379001809,진목마을,308103
35.10606255,128.435441,CWB379001811,천주교마산교구청,308101
35.10592609,128.4348966,CWB379001812,천주교마산교구청,308102
35.10474243,128.4982582,CWB379001813,광암선창,322104
35.104638,128.4982195,CWB379001814,광암선창,322103
35.1046895,128.4168993,CWB379001815,진전어린이집,311904
35.1034917,128.50705487,CWB379001816,주도입구,322106
35.10338256,128.5070512,CWB379001817,주도입구,322105
35.10421009,128.4171195,CWB379001818,진전어린이집,311903
35.10127263,128.5907562,CWB379001819,옥계입구,301810
35.10256838,128.4795362,CWB379001820,고현,306308
35.10255959,128.4794468,CWB379001821,고현,306307
35.10133977,128.59064847,CWB379001822,옥계입구,301807
35.10263124,128.4185451,CWB379001827,진전면행정복지센터,311902
35.10250227,128.4184674,CWB379001828,진전면행정복지센터,311901
35.10204182,128.4161441,CWB379001830,오서시장,303803
35.10192986,128.4165166,CWB379001831,오서시장,303804
35.10197721,128.4100194,CWB379001832,진전중학교,303801
35.10186771,128.410219,CWB379001833,진전중학교,303802
35.10164805,128.4261681,CWB379001834,오서입구,303805
35.10155543,128.4261012,CWB379001835,오서입구,303806
35.10063652,128.4792693,CWB379001836,고현수협조합,306305
